,Trustee_Conservative_Benchmark,Trustee_Conservative_EqualWeight,Trustee_Conservative_MeanVariance,Trustee_Conservative_MaxSharpe,Market_Balanced_Benchmark,Market_Balanced_EqualWeight,Market_Balanced_MeanVariance,Market_Balanced_MaxSharpe,Kelly_Growth_Benchmark,Kelly_Growth_EqualWeight,Kelly_Growth_MeanVariance,Kelly_Growth_MaxSharpe
2021-01-29,-0.0012411886445883313,-0.0012327958749306367,-0.0007354935330770029,-0.0007447345463200694,-0.0014561125606004088,-0.0012327958749306367,-0.0006646896483226694,-0.0007552556591227111,-0.001317132913766672,-0.0012327958749306367,-0.0010902688656687642,-0.000670459011083202
2021-02-01,-0.005291367256912705,-0.002282279353838512,-0.006386942795198469,-0.006390053936904727,-0.0037938008922615563,-0.002282279353838512,-0.005653303690356992,-0.005873549586909443,-0.0027746535535464467,-0.002282279353838512,-0.005975330341638996,-0.005983930237222768
2021-02-02,0.011479492529382185,0.012632881514657912,0.011879289216496947,0.010733014892078785,0.015035003083692988,0.012632881514657912,0.015626296986036348,0.01146952064421436,0.01650855717342048,0.012632881514657912,0.018154890876834084,0.010444166873178284
2021-02-03,0.0019023638514139574,0.004187058231621021,0.0024167070631619936,0.00110576111651417,0.005394125629339719,0.004187058231621021,0.00575403326824353,0.0012525720663469908,0.006719224756280617,0.004187058231621021,0.00868737081467641,0.00019850625084005813
2021-02-04,-0.0013600425029025587,-0.0035536323820860583,-0.0014957988631508767,-0.001071978000543261,-0.00298335895864954,-0.0035536323820860583,-0.0021232743681356414,-0.0009782913735635335,-0.003445419723354326,-0.0035536323820860583,-0.002119584968401478,-0.0006723864945964442
2021-02-05,0.0026395827401557437,0.0025359356674874434,0.002699441530026103,0.0019280303513147246,0.005337657357249448,0.0025359356674874434,0.004787186724018566,0.0024634521992965563,0.006705747814053975,0.0025359356674874434,0.007244084318870581,0.002028565908661628
2021-02-08,0.011207040811659574,0.012515580073642951,0.010953799633613981,0.010512348714221798,0.01216666439226688,0.012515580073642951,0.013077395684476967,0.01057593488414832,0.011831183694169578,0.012515580073642951,0.012916091795467377,0.009564827227816597
2021-02-09,0.002579108186181678,0.0019365278505989458,0.004112902329933998,0.0043256070604378305,0.0006945575506895896,0.0019365278505989458,0.0039217733104137675,0.004198756453347663,-5.823914938662966e-05,0.0019365278505989458,0.001725283252791865,0.004657781663877092
2021-02-10,0.005970561579564215,0.007526481609505975,0.005562017831147292,0.005365184847871296,0.007681187741590767,0.007526481609505975,0.006479330804119332,0.00590707414978775,0.00902254631022803,0.007526481609505975,0.007148375176287303,0.005754838255663586
2021-02-11,-0.0025606979266974417,-0.0035412805316805684,-0.002937537384980704,-0.0025999130248097746,-0.003682989112538615,-0.0035412805316805684,-0.004196820439304361,-0.0028556181768155664,-0.004440365751967712,-0.0035412805316805684,-0.004456447674173414,-0.0024522874388889226
2021-02-12,0.0012928717428073444,0.0007042793504747902,0.0017222164945716045,0.001763900178475275,0.0006975142777614352,0.0007042793504747902,0.0016975753696275575,0.001833865646334365,0.0009174665163458329,0.0007042793504747902,0.002158145440560366,0.002173817557420854
2021-02-15,0.004252360635559338,0.006321591457649101,0.004059156480681558,0.003065444427644781,0.007177977567943694,0.006321591457649101,0.0076380000813551785,0.0035087987801136755,0.008017130495868052,0.006321591457649101,0.009271202871540707,0.002250455075007096
2021-02-16,0.006188168637253133,0.007315973434913525,0.005833194997569846,0.005354149619447357,0.007905960495871556,0.007315973434913525,0.0072455394308206245,0.005498742712124027,0.008323343267213623,0.007315973434913525,0.007991401369969564,0.005023965167035627
2021-02-17,-0.010477074597842417,-0.011311373720294782,-0.010961599079606033,-0.010746027848372641,-0.010636143594994985,-0.011311373720294782,-0.011116247527662049,-0.010365209434969547,-0.010410445992403816,-0.011311373720294782,-0.01026779554452617,-0.010450143599450512
2021-02-18,0.0007827097793122739,-0.0019686549035596856,-0.00027200699357232683,0.0003995601768573831,-0.0008132231060490325,-0.0019686549035596856,-0.0019620310142816066,0.00027328850388053105,-0.0017839878039411783,-0.0019686549035596856,-0.002821144047770008,0.0006964456628753002
2021-02-19,-0.004948862727553904,-0.006656926682437336,-0.004595021938121113,-0.004185628421345511,-0.006970878371947209,-0.006656926682437336,-0.0066195712935430695,-0.004815865949834963,-0.007957348000509956,-0.006656926682437336,-0.0069154803925407515,-0.0042541148416104235
2021-02-22,0.010227953317514027,0.012399868625999177,0.010049559248143103,0.009723045199223623,0.010506619928545291,0.012399868625999177,0.011870836384029415,0.009620803581149584,0.009969244324750104,0.012399868625999177,0.01120661737333406,0.008827567968261008
2021-02-23,0.005874912331605087,0.006593275867461834,0.0044804449978606,0.004570576375379387,0.006005239921271777,0.006593275867461834,0.003552359576578068,0.003810483425399802,0.004458648726946013,0.006593275867461834,0.0020242626633726335,0.0034767927539705035
2021-02-24,-0.005492509233332332,-0.005740698159881763,-0.005559537641201762,-0.005232646957376574,-0.006943462149831214,-0.005740698159881763,-0.006852367445552399,-0.005749938729177839,-0.007813510036568272,-0.005740698159881763,-0.0073589118763048855,-0.005649925003589407
2021-02-25,0.012171567741192435,0.01521683241353422,0.01217082716189144,0.01102161086710396,0.015588740920396083,0.01521683241353422,0.016673032865513582,0.011993459886473268,0.017353646163181136,0.01521683241353422,0.019191976981956183,0.011140244239787211
2021-02-26,-0.028704996405559124,-0.0327342514523018,-0.02778991128956365,-0.026659036667172398,-0.032135539883077824,-0.0327342514523018,-0.0323557215361846,-0.027304592648711212,-0.03319200980221437,-0.0327342514523018,-0.03413348037065289,-0.02623363798484324
2021-03-01,-0.0032539247667476845,-0.002857613837050521,-0.005129005020248822,-0.005493745537053507,-0.0010116913166449137,-0.002857613837050521,-0.004872497499853301,-0.005541518121036981,-0.0004235062340091078,-0.002857613837050521,-0.001995809669662396,-0.005811678989150915
